userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,review_img,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
코코사랑123,2021.04.01,1776071,1,0, 165cm, 56kg,S,['여기서 옷사면 실패거의 없죠. 사진보다 실물이 훨씬 예쁘고. 얇은재질이라 흐느적거리면 어쩌나 했는데. 전혀그렇지 않고 힘있는 재질이라 더 맘에 드네요. 지금날씨에 입기 딱 좋은거 같아요'],,2,2,2,3,0,0,0,0
미잉쯔,2021.04.01,1776071,0,1, 160cm, 68kg,M,['생각보다 두툼해서 놀랐어요 엄청 얇을줄 알았는데'],,2,2,2,2,0,0,0,0
다잃었소,2021.04.01,1776071,1,0, 174cm, 80kg,L,['이쁘네요 비오는날 우연찮게 입고나갔는데 방수좋아연'],,2,2,2,2,0,0,0,0
Wldn11,2021.04.01,1776071,1,0, 180cm, 75kg,XL,['지금 날씨에 입기 딱 좋고 교복에도 잘어울리고 예뻐요'],,2,2,2,2,0,0,0,0
mine702,2021.03.31,1776071,1,0, 174cm, 77kg,XL,['아주 좋아요 제가 생각한 바람막이랑 완전 맘에 들어요'],,2,2,2,2,0,0,0,0
팍니즘,2021.03.31,1776071,1,0, 180cm, 90kg,XL,"['L사이즈하고 고민하다가 오버핏 느낌으로 XL구매하니깐', <br/>, '딱좋네요!']",,1,3,2,2,0,0,0,0
xiayu,2021.03.31,1776071,1,0, 175cm, 63kg,L,['가볍고 간편하게 걸쳐입고 마실가기에 좋을것 같네요'],,2,2,2,2,0,0,0,0
네모모양두부,2021.03.31,1776071,1,0, 174cm, 60kg,M,['갖고싶던건데 라이브할인할때 싸게 구매했어요 감사합니다'],,2,2,2,2,0,0,0,0
Ksea,2021.03.31,1776071,1,0, 172cm, 62kg,M,['사이즈도 맞고 편하게 입고 다닐수 있을것 같아요'],,2,2,2,2,0,0,0,0
킁쿵클,2021.03.31,1776071,1,0, 174cm, 67kg,L,['너무 편하고 디자인도 너무 예뻐쁘네요 다른색도 사야겠네요'],,2,2,2,2,0,0,0,0
plenen,2021.03.31,1776071,1,0, 187cm, 97kg,XL,['처음에는 더스티퍼플 샀다가 라이브방송 보고 블랙으로 바꿨어요 검은색이라 무난하게 입을 수 있어서 좋아요'],,2,2,2,2,0,0,0,0
Rume.x,2021.03.31,1776071,1,0, 182cm, 72kg,XL,['트랙 자켓 예뻐요 지금시기에 잘 구매한고같아요'],,2,2,2,2,0,0,0,0
ㅇ이ㅣㅇㅇ,2021.03.31,1776071,1,0, 181cm, 78kg,XL,['얇고 가벼워 좋네요. 편하게 입을 수 있어요. 담배피시는 분들은 담배불 조심하세요. 옷이 담배불에 약해요'],,2,3,2,3,0,0,0,0
뉴비_c820586,2021.03.31,1776071,1,0, 168cm, 63kg,L,"['요즘 입기에 좋은 두께의 바람막이입니다', <br/>, '커버낫은 처음 구매했는데 뒷판 실밥처리가 좀..']",,1,2,1,2,0,0,0,0
브론즈_60afe188102,2021.03.31,1776071,1,0, 170cm, 72kg,M,['진짜로 너무 어이가없어서 올립니다. 배송왔을때 이렇게 쭈글쭈글하게 오고 옷을 입지를 못할정도를 배송을 해주네요 ㅎㅎ 실수로 택을 뜯어버려서 교환 환불도못하고 아쉽습니다 배송 똑바로하세요 ^^ㅣ발련들아 ㅎㅎ 쭈글쭈글하게 오면 입고싶니 니네들은? 정신똑바로 차려라'],,1,3,3,3,0,0,0,0
꾸꾸롱,2021.03.31,1776071,1,0, 180cm, 83kg,XL,['일교차클때 걸치고 다니기 좋을거같아요 ! 가볍고 예뻐요'],,2,3,1,3,0,0,0,0
민쑤요,2021.03.31,1776071,1,0, 177cm, 80kg,XL,['안감이 너무좋고 사이즈 크지도 작지도 않아 너무 좋습니다'],,2,3,3,2,0,0,0,0
똠또밍구,2021.03.30,1776071,0,1, 170cm, 75kg,L,['생각했던 것 보다는 오버핏이 아닙니다. 한 치수 더 크게 샀으면 좋았을 것 같아요.'],,2,3,1,2,0,0,0,0
크폰많이줘요,2021.03.29,1776071,1,0, 176cm, 77kg,L,['괜춘해요 괜춘해요 괜춘해요 괜춘해요 춘해요 괜춘해요 괜춘해요 괜춘해요'],,2,2,2,2,0,0,0,0
박재용123,2021.03.29,1776071,1,0, 177cm, 58kg,L,['다 좋음 다 좋은데 더러운게 너무 잘 묻고 잘 안지워져요'],,2,2,2,2,0,0,0,0
쭈니쭈니스,2021.03.29,1776071,1,0, 172cm, 58kg,L,"['오버 사이즈는 아니고 172 중딩 아이 입혔는데 딱 이쁜 사이즈예요.', <br/>, '두껍지도 않고 가벼워서 지금 입기 좋아요']",,2,2,1,2,0,0,0,0
Wiham,2021.03.29,1776071,1,0, 173cm, 75kg,XL,"['오버하게 입으려고 XL 샀는데 엄청 오버하진 않고 품이 약간 남는 정도네요 안에 앏은티나 반팔정도는 입을수 있을거 같아용', <br/>, '옷은 만족']",,2,3,2,2,0,0,0,0
Zsm,2021.03.29,1776071,1,0, 174cm, 68kg,L,"['디자인 넘 이뻐요 저랑 비슷한 스펙이신분들은 ', <br/>, '세미오버정도로 입고싶으시다면 무조건L추천드립니당', <br/>, 'm은 너무 딱맞을거 같아용']",,2,2,2,2,0,0,0,0
서정정서,2021.03.29,1776071,1,0, 180cm, 62kg,L,"['날씨가 많이 풀려서 지금 입기에 딱이에요~', <br/>, '잘입고 다닙니다']",,2,2,2,3,0,0,0,0
중체입니다,2021.03.29,1776071,0,1, 175cm, 64kg,M,['요즘같은날씨에 걸치고 다니기 좋습니다. 커버낫은 역시나 애정하는 제품입니다^^'],,2,2,2,2,0,0,0,0
수지누나사랑해,2021.03.29,1776071,1,0, 178cm, 65kg,XL,['178한테 딱 적당한 사이즈입니다. 딱 기대했던 스타일이고 만족스럽습니다.'],,2,2,1,2,0,0,0,0
안주한,2021.03.29,1776071,1,0, 169cm, 61kg,M,"['얇고 많이 오버핏이예요', <br/>, '스타일은 나쁘진않아요']",,1,2,1,2,0,0,0,0
0hwanee,2021.03.29,1776071,1,0, 177cm, 68kg,L,['옷이 가볍고 핏도 좋아요. 지금 날씨에 입기 좋습니다.'],,2,2,2,3,0,0,0,0
브론즈_cc4be980b63,2021.03.29,1776071,1,0, 179cm, 74kg,L,['세일할 때 사서 좋네요 다른 색도 사고 싶어요ㅜㅜ 잘입을게요'],,2,2,2,2,0,0,0,0
가도균,2021.03.29,1776071,1,0, 170cm, 80kg,XL,['딱 적당하고 딱맞아요 배송도 적당히빠르네요0'],,2,2,2,2,0,0,0,0
이지콕,2021.03.29,1776071,0,1, 169cm, 53kg,XL,['핏감 좋고 예뻐요! 생각보다 도톰해서 너무 좋습니다'],,2,1,2,2,0,0,0,0
박삐,2021.03.29,1776071,1,0, 174cm, 77kg,XL,['옷 퀄리티도 좋고 이쁩니다 커버낫은 항상 이쁜거같네요'],,1,2,2,2,0,0,0,0
뉴비_a99f7092,2021.03.28,1776071,1,0, 184cm, 75kg,XL,['운동할때나 잠깐나갈때 입기아주좋습니다 디자인도예브고'],,2,2,2,2,0,0,0,0
뉴비_289159f4,2021.03.28,1776071,1,0, 174cm, 74kg,L,['지금 입기 딱 좋아용 다들 얼른 구매해야지 좋아용'],,1,2,2,2,0,0,0,0
changseok’’,2021.03.28,1776071,1,0, 175cm, 59kg,L,['역시 믿고보는 커버낫 !! 반팔티도 구매했는데 둘다 맘에드네요 ㅎㅎ'],,2,2,2,2,0,0,0,0
Mg@,2021.03.28,1776071,1,0, 172cm, 70kg,L,['적당한 바람막이 외투 찾고 있었는데 괜찮은것같네요'],,2,2,2,2,0,0,0,0
우어ㅓ아,2021.03.28,1776071,0,1, 163cm, 58kg,L,['키에 딱 알맞은 길이고 운동할때 입으려고 삿는데 두껍지고 않고 딱입니다'],,1,3,2,3,0,0,0,0
오늘도스마일임,2021.03.28,1776071,1,0, 172cm, 65kg,L,"['잘받았습니다 ', <br/>, '옷도 잘 맞아요', <br/>, '스타일 사네요 굿굿']",,2,2,2,2,0,0,0,0
육군특수부대,2021.03.28,1776071,1,0, 180cm, 89kg,XL,['좋아요 그냥 편하게 입고 나가기 제일 좋은것같아요'],,2,2,2,2,0,0,0,0
p5336,2021.03.28,1776071,1,0, 183cm, 74kg,XL,"['XL사이즈하니 약간 오버핏으로 이쁘고 좋네요', <br/>, '너무 얇은 바람막이가 아닌 약간 도톰하니 보온도 되고 좋습니다']",,2,2,2,2,0,0,0,0
뉴비_69508a00,2021.03.27,1776071,1,0, 179cm, 58kg,L,['라이브 방송하자 마자 바로 구매했는데 모델분 입은거 보고 잘 주문한거 같아요. 점퍼 이뻐요~'],,1,2,1,3,0,0,0,0
브론즈_ebba7076606,2021.03.27,1776071,1,0, 170cm, 65kg,M,['괜찮네요 가볍고 봄에 입기 딱 좋을 것 같네요 굿굿'],,2,2,2,2,0,0,0,0
뉴비_1639698b,2021.03.27,1776071,1,0, 175cm, 73kg,L,['후기보고 커버낫자켓샀는데 사기잘했네요 봄가을철에 자주입을것 같해요'],,2,3,1,1,0,0,0,0
wonsc24,2021.03.27,1776071,1,0, 174cm, 66kg,M,['품질도 좋고 요즘날씨에 입고 다니기 좋습니다. 얇아용'],,2,2,2,3,0,0,0,0
oks0603,2021.03.27,1776071,1,0, 180cm, 78kg,XL,['핏도 진짜 이쁘고 밑에 시보리 조이는게 있어서 다양한 연출 가능해요!'],,2,2,2,2,0,0,0,0
피자는 감자,2021.03.27,1776071,1,0, 177cm, 60kg,L,['이뻐요 교복위에.입을려고 구매했아요 오버핏.후드티랑 같이.입어도 이뻐요 추천'],,2,3,1,3,0,0,0,0
hasoll,2021.03.27,1776071,0,1, 163cm, 48kg,S,['원하는 오버핏이 나오고 옷 질감이 좋다 또 사이즈도 적당하다'],,2,2,2,2,0,0,0,0
Skwowo9ozj,2021.03.27,1776071,0,1, 162cm, 55kg,M,['요즘 날 추울 때 걸치고 다니면 좋을 것 같아요. 마감이 좀 아쉬운 거 말곤 다 괜찮아요.'],,2,2,2,2,0,0,0,0
학1영,2021.03.27,1776071,0,1, 164cm, 53kg,S,['운동할때 입을라고 샀는데 안주머니도 있고 핏도 이쁨 최고'],,1,2,1,3,0,0,0,0
오랜만에접속,2021.03.27,1776071,1,0, 171cm, 62kg,M,"['봄옷 사려고 대기중이였는데 마침 세일해서 좋은 가격에 득템했네요 ㅎ', <br/>, '심플한 디자인을 좋아해서 봄or가을 가볍게 잘 입을듯 합니다 ^^']",,2,2,2,2,0,0,0,0
떨어진마요네즈,2021.03.26,1776071,1,0, 178cm, 90kg,XL,"['부들부들한 느낌의 바람막이 입니다.', <br/>, '노멀함과 심플함을 갖춘 바람막이로', <br/>, '세일할때 사서 개이득했네요 추천드립니다.']",,2,2,2,2,0,0,0,0
실버_186a22040f44,2021.03.26,1776071,1,0, 183cm, 72kg,L,['간절기에 입기 좋아요 근데 팔이 좀 짧아요 한치수 크게 입어야겠어요'],,2,3,1,2,0,0,0,0
스탠다드40,2021.03.26,1776071,1,0, 174cm, 73kg,L,['쩐다. 완전 맘에들어요. 사이즈 기장 디자인 배송 모두 퍼펙트!!!'],,2,2,2,2,0,0,0,0
PassioJ,2021.03.26,1776071,1,0, 176cm, 70kg,L,"['팔이 긴편이여서 저한테는 팔이 조금 짧네요', <br/>, '나머진 전부 너무 마음에 듭니다~', <br/>, '생각보다 그렇게 얇지도 않아요']",,2,2,2,3,0,0,0,0
Qewraa,2021.03.26,1776071,1,0, 178cm, 74kg,L,['댓글들이 쫌 크다고해서 XL시키려다가 L시켰는데 L시키길 잘한거같아요 기장도 적당하고 전체적으로 잘맞아요'],,2,2,2,2,0,0,0,0
리성딱,2021.03.25,1776071,1,0, 166cm, 55kg,M,['생각보다 두꺼워서 오히려 저 좋았어요 ! 지금 날씨에 입기 딱 좋은거같아요 !'],,2,2,2,1,0,0,0,0
뉴비_613e947,2021.03.25,1776071,1,0, 174cm, 82kg,XL,['집앞에 잠깐 나갈때나 학교 갈때 교복위에 입기 좋고 편한거 같아요'],,2,2,2,2,0,0,0,0
네헤헹,2021.03.25,1776071,1,0, 170cm, 62kg,L,['무난하게 입을 바람막이입니다. 핏이 루즈하게 떨어져서 편하게 입을수있을거같아요'],,2,2,2,3,0,0,0,0
영이____,2021.03.25,1776071,1,0, 175cm, 85kg,XL,['너무 크지도않고 적당하게 커서 괜찮더라구요 후드티나맨투맨을 크게입어서 걱정했는데 무리없어요!!'],,1,2,2,2,0,0,0,0
뉴비_a948c03b,2021.03.25,1776071,1,0, 170cm, 55kg,M,"['커버낫 로고가 이뻐요', <br/>, '원단이 바스락 하지만 고딩 아들 좋아하네요']",,2,2,2,2,0,0,0,0
산철,2021.03.25,1776071,1,0, 180cm, 70kg,XL,['딱 찾고있던 디자인이에요 바람막이같으면서 블루종같기도'],,2,2,2,2,0,0,0,0
dldlswp,2021.03.25,1776071,1,0, 174cm, 70kg,L,['옷 이쁘고 손이 자주 갈거 같아요 근데 사고나서 얼마 안 있고 세일 하는 거 슬프네요'],,2,2,2,3,0,0,0,0
대죽동대장,2021.03.25,1776071,1,0, 180cm, 100kg,XL,['사이즈는 딱 적당한거같아요 밝기는 너무어두운색이 아니라서 나쁘지않네요'],,2,2,2,3,0,0,0,0
미도리 08,2021.03.24,1776071,1,0, 170cm, 60kg,L,"['아침 저녁으로 기온차가 심할때', <br/>, '바람막이 유용하게 잘 입고 있습니다']",,2,2,2,2,0,0,0,0
미스터경윤,2021.03.24,1776071,1,0, 175cm, 68kg,L,['핏도 괜찮고 무난무난해서 어딜 나가든 부담없어서 좋습니다'],,2,2,2,2,0,0,0,0
앞날창창박재영,2021.03.24,1776071,1,0, 170cm, 55kg,S,['편하고 예뻐서 자주 자주 입을거 같네요 많이 파세요'],,2,2,2,2,0,0,0,0
Ppiuytr,2021.03.24,1776071,1,0, 170cm, 60kg,M,['지금 걸치기 딱 좋은 것 같아요. 바람막이 좋습니다.'],,2,2,2,2,0,0,0,0
대희수아사랑,2021.03.24,1776071,1,0, 187cm, 88kg,XL,"['얇은 바람막이 잠바가 필요했는데', <br/>, '딱 좋습니다', <br/>, '아침저녁으로 쪼금 얇은감이있지만', <br/>, '이쁩니다~~']",,2,2,1,3,0,0,0,0
현지니4,2021.03.24,1776071,1,0, 176cm, 58kg,L,['옷 이쁘네요! 사이즈때문에 고민 많이 했는데 괜찮은거같아요!'],,2,2,2,2,0,0,0,0
땡순씨,2021.03.24,1776071,0,1, 160cm, 70kg,L,['너무 예뻐영 살짝 아즈씨 같은 느낌이 있긴한데 그래도 자쥬 입을 것 같아여'],,2,2,2,2,0,0,0,0
y20n,2021.03.24,1776071,1,0, 177cm, 68kg,XL,"['잔구김이 조금 잘잡히는데 크게 신경안쓰여여', <br/>, '한사이즈 업해서 오버핏가세여 진심 깔별 두장사고 싶어져여']",,2,2,2,3,0,0,0,0
아싸부리애끼라,2021.03.23,1776071,0,1, 180cm, 80kg,M,['맘에들어여 간절기에 딱 좋아요 추천합니다 이쁘어요'],,2,2,2,2,0,0,0,0
권햑주,2021.03.22,1776071,1,0, 170cm, 78kg,XL,['교복위에입을라고샀는데 이뻐요 바람막이로 추천드려요'],,1,2,2,2,0,0,0,0
뉴비_7f643e8a,2021.03.22,1776071,1,0, 164cm, 46kg,M,['배송도 빠르며 옷도 심플하고 생각보다 얇지만 예뻐요.'],,2,2,2,3,0,0,0,0
킹다이크,2021.03.22,1776071,1,0, 168cm, 68kg,L,['너무너무 이뻐요 정말 잘 입겠습니다 역시 커버낫 짱'],,2,2,1,2,0,0,0,0
못난사자,2021.03.21,1776071,1,0, 181cm, 77kg,XL,['운동용으로 샀는데 디자인이 이뻐서 코디로도 좋아요!'],,2,2,1,3,0,0,0,0
_황금상어_,2021.03.21,1776071,1,0, 179cm, 68kg,XL,['교복에 입어도 너무 예쁘고 길이도 맘에들고 잘입을게요!'],,2,2,2,2,0,0,0,0
편하다잉,2021.03.21,1776071,1,0, 170cm, 70kg,XL,['요즘 날씨에 입기 좋아요 가볍고 적당히 따뜻하네요'],,2,3,1,2,0,0,0,0
Fisna,2021.03.21,1776071,1,0, 185cm, 90kg,XL,"['바람막이 고민하고 있었는데 딱 원하는거 찾은거 같아요 ', <br/>, '사이즈도 널널한감도 있어서 교복 위에 입어도 예쁠거같아요']",,2,2,1,3,0,0,0,0
레미파미레,2021.03.21,1776071,1,0, 187cm, 85kg,XL,['많이파세요 쿠폰받아서 저렴하게 구매했네요 키키'],,2,2,2,2,0,0,0,0
LSW_,2021.03.20,1776071,1,0, 180cm, 65kg,L,"['생각보다 얇지않아서 지금 입기 딱 좋음 ', <br/>, '그리고 핏도 예쁘게 나오고 맘에 들음', <br/>, '180 65 스펙임 ㅇㅇ']",,2,2,2,2,0,0,0,0
199co,2021.03.20,1776071,1,0, 178cm, 75kg,L,['마감처리가 좋고 핏도 좋고 나무랄데가 없습니다.'],,2,2,2,2,0,0,0,0
난나나난나,2021.03.20,1776071,1,0, 168cm, 77kg,M,['아주 만족하면서 잘 입고 있어요 구매하길 잘했어요'],,2,2,2,2,0,0,0,0
Daikonjae,2021.03.19,1776071,1,0, 165cm, 64kg,M,"['배송도 빠르고 쿠폰 써서 저렴하게 구매하였습니다', <br/>, <br/>, '사이즈도 오버핏으로 좋고 기장도 맘에 듭니다. 재질도 좋구요 바람막이 고민이시라면 추천드립니다']",,2,2,2,2,0,0,0,0
뉴비_334e156c,2021.03.18,1776071,0,1, 170cm, 55kg,L,"['좋아요~일단 디자인 ', <br/>, '저는 루즈하게 입으려구 라지사이즈구매했구여', <br/>, '요즘날씨에 걸치기 너무딱이구 심플한디자인에  캐쥬얼룩엔 어디에나  어울리는 점퍼입니다~']",,2,3,1,2,0,0,0,0
배아줌마,2021.03.18,1776071,1,0, 168cm, 65kg,L,['통이 좀 넓지만 핏이 괜찮아서 그냥 입어요.옷은 아주 이쁩니다'],,1,2,2,2,0,0,0,0
bin._.__,2021.03.18,1776071,1,0, 170cm, 68kg,M,['무난하게 잘 입을게요ㅎㅎ 고민하는사람들 바로 사세요'],,2,2,2,2,0,0,0,0
이.종.건.,2021.03.18,1776071,1,0, 174cm, 95kg,XL,['제가 덩치가 커서 그런지 상당히 크롭해서 레이어드해서 입으면 좋을것 같아요'],,2,2,2,3,0,0,0,0
이쁜옷찾음,2021.03.18,1776071,1,0, 175cm, 62kg,M,"['이 제품을 잘못 코디를 했을때 아저씨 느낌이 날 것 같아요. 하지만 뒤에 백로고 글자 색이 이쁩니다 ', <br/>, '저는 정핏나오네용➰']",,2,2,2,2,0,0,0,0
뉴비_b15b9442,2021.03.17,1776071,1,0, 170cm, 50kg,S,['괜찮게 쓰고있는거 같아요 앙긱모찌인거같긴해요'],,2,2,2,2,0,0,0,0
bsjsjsj,2021.03.17,1776071,1,0, 170cm, 62kg,M,"['사이도 괜찮고 소재도 좋아요', <br/>, '20% 쿠폰으로 저렴하게 구입했어요']",,2,2,2,2,0,0,0,0
검토,2021.03.17,1776071,1,0, 162cm, 57kg,M,['상품이미지 그대로인 제품이 배송왔어요 대체로만족합니다.'],,2,2,2,3,0,0,0,0
yog,2021.03.16,1776071,1,0, 174cm, 54kg,M,['조금 긴 거 같기도 하고 괜찮은 거 같기도 하고 팔은 괜찮은데 기장이 기네요 참고 하세용'],,2,2,2,1,0,0,0,0
뉴비_663c8ce9,2021.03.16,1776071,1,0, 181cm, 90kg,L,"['xl를 하려다가 상세사이즈를 보고 l을 선택했는데요.', <br/>, '평소처럼 xl를 할 걸 그랬어요.', <br/>, '작지는 않은데...', <br/>, '예쁘긴 진짜 예쁘네요']",,2,2,2,2,0,0,0,0
섭홍,2021.03.16,1776071,1,0, 178cm, 60kg,L,['아우터 조금 편할 만한 것을 찾고 있던 도중 역시 커버낫에서 찾으니 바로 좋은 제품 찾았네요!'],,2,3,2,3,0,0,0,0
늘어진뚱띠,2021.03.16,1776071,0,1, 158cm, 45kg,S,['스몰사이즈ㅜ따구맞고요! 오버핏으로 입기 편해요 엉덩이 살짝 가리는 정도 기장입니다!'],,2,3,2,3,0,0,0,0
mjseok,2021.03.15,1776071,1,0, 180cm, 85kg,XL,['무난하게 교복이랑 입어도 예쁜거 같아요 아무 옷에 입어도 괜찮아요'],,2,2,2,2,0,0,0,0
조던에잇,2021.03.15,1776071,1,0, 178cm, 85kg,XL,['가슴실측이 조금만더컸으면 베스트였을거 같아요.'],,2,2,2,2,0,0,0,0
옥탑방자취남서태원,2021.03.15,1776071,1,0, 171cm, 68kg,XL,"['매우 야무져요 남자 덩치 좀 ㅇㅣㅆ으시면 걍 ', <br/>, 'XL 사세요 후회 안 합니다']",,2,2,2,2,0,0,0,0
agad,2021.03.15,1776071,1,0, 168cm, 63kg,L,['오버하게 입는 것을 좋아하는데 L사니까 딱 맞네요'],,1,3,1,2,0,0,0,0
배어배어,2021.03.13,1776071,1,0, 175cm, 70kg,XL,['원하던 핏으로 예쁘게 떨어지고 봄에 잘 입고 다닐듯'],,2,2,2,3,0,0,0,0
퍼렁별똥별,2021.03.13,1776071,1,0, 177cm, 70kg,L,['적당히 얇아서 요즘 시기에 입기 넘 편할 것 같아요. 어느 룩에도 잘 어울리구요!'],,2,2,2,2,0,0,0,0
하단남자,2021.03.12,1776071,1,0, 180cm, 65kg,XL,['그냥 무난한 바람막이 봄이나 가을에 입기 좋을듯'],,2,2,2,2,0,0,0,0
미노미너,2021.03.12,1776071,1,0, 171cm, 63kg,L,['엄청 얇지도 않고 두툼하지도 않아서 요즘 날씨에 딱이에요'],,2,3,1,2,0,0,0,0
민간민,2021.03.12,1776071,1,0, 172cm, 65kg,L,"['마음에 들어요 사이즈도 좋네요 마크 진하기도 마음에들어요 ', <br/>, '저처럼 키가 작으시다면 좀 아재같아보일수 있습니다']",,1,3,2,1,0,0,0,0
빅펀치,2021.03.11,1776071,1,0, 178cm, 97kg,XL,['기장은 살짝 짧고 통은 넓은편입니다. 간절기 용으로 추천드려요'],,2,2,2,3,0,0,0,0
전복원정대,2021.03.11,1776071,1,0, 160cm, 49kg,M,['중딩 아들 어좁이라 좀 커보이긴하나  좀더 클껄  생각해서  그냥 입어요'],,1,2,2,2,0,0,0,0
시월처럼,2021.03.11,1776071,0,1, 163cm, 50kg,M,"['기장은 엉덩이도 가려주고 좋은데 생각보다는 무난하네요. 잘못 입으면 공장장님 같기도 하고. . . 코디를 잘해야할것 같네요. 등뒤판 로고가 많이 튀지않고 약간 스틸그레이같은 색이라 이뻐서 샀어요. 메쉬소재도 좋고 안주머니도 편할것 같아요. 다만 생각보다는 평범,기본 핏이라는거. 옷은 재질도 좋고 이뻐요.']",,2,2,2,3,0,0,0,0
seong_1,2021.03.11,1776071,1,0, 175cm, 57kg,L,['너무너무이뻐용 일단 커버낫자체 로고부터 이쁘고 너무 핏이 좋아서 제가 평생 입고다닐 수 있을거 같아용'],,2,2,2,2,0,0,0,0
예나맘입니다,2021.03.11,1776071,1,0, 189cm, 83kg,XL,['생각보다 얇지만 입었을때 편하고 이쁩니다~~자주입을듯합니다'],,2,3,2,3,0,0,0,0
실버_ee8470d90ca8,2021.03.11,1776071,1,0, 175cm, 90kg,XL,['이뻐요정말로 너무 많이 이뻐요 정말로 너무 많이 정말 많이'],,2,2,2,2,0,0,0,0
보거스01,2021.03.11,1776071,1,0, 165cm, 85kg,XL,['봄잠바로 쵝오인듯 합니다! 이거입고 운동해봣는데 땀복으로도 좋은듯요!'],,2,2,2,3,0,0,0,0
xxwn,2021.03.10,1776071,1,0, 174cm, 63kg,L,['생각대로 아주 예쁩니다 후후 봄 가을에 입기 적당할것같습니다'],,2,2,2,2,0,0,0,0
김일한123,2021.03.10,1776071,1,0, 174cm, 47kg,L,['바람막ㅇㅣ 바람막ㅇㅣ 바람막ㅇㅣ 바람막ㅇ ㅣ 호호하하힣히햐햐'],,2,2,2,2,0,0,0,0
쫑쫑허니,2021.03.09,1776071,1,0, 172cm, 75kg,XL,"['어깨가 좀 있는 편이라 큰거 시켰는데 딱 좋습니다', <br/>, '대충 키 170넘으시는 건장한 남자면 xl 가시면 됩니다.']",,2,2,2,2,0,0,0,0
팡ㅁ,2021.03.09,1776071,1,0, 183cm, 73kg,XL,"['생각했던 대로 생겼네요', <br/>, '그냥 딱 무난해서 좋아요']",,2,2,2,2,0,0,0,0
으응기잇,2021.03.07,1776071,1,0, 175cm, 76kg,XL,['생각햇던것 만큼 핏이 좋았고 그냥 입기 편해서 좋습니다'],,2,2,2,2,0,0,0,0
지단마마,2021.03.04,1776071,0,1, 166cm, 65kg,L,"['생각보다 이뻐요!', <br/>, '부하지 않아서 좋네요', <br/>, '약간 옆으로는 큰데 아래로는 작은느낌..']",,2,2,2,2,0,0,0,0
